Date,Product,Units_Sold,Revenue
2022-01-15,Smartphone,6,1771.29
2022-01-04,Printer,13,1618.82
2022-12-11,Laptop,12,1026.21
2022-08-16,Printer,1,724.36
2022-06-30,Tablet,5,1706.47
2022-08-11,Monitor,6,279.46
2022-02-15,Printer,15,1760.67
2022-01-31,Smartphone,10,673.88
2022-11-25,Laptop,2,314.79
2022-02-17,Laptop,11,1023.29
2022-07-03,Printer,1,169.28
2022-05-11,Laptop,15,1158.01
2022-09-17,Tablet,1,1621.03
2022-10-02,Printer,9,1581.04
2022-05-30,Printer,1,988.06
2022-01-25,Monitor,10,1393.23
2022-11-05,Smartphone,18,661.69
2022-06-28,Monitor,14,639.86
2022-07-25,Smartphone,3,1894.3
2022-01-05,Smartphone,13,1863.57
2022-11-02,Monitor,12,1455.85
2022-06-27,Smartphone,15,1580.75
2022-11-11,Tablet,7,485.9
2022-12-15,Monitor,4,404.22
2022-12-01,Smartphone,17,370.5
2022-05-31,Laptop,16,1162.67
2022-03-22,Monitor,7,1625.67
2022-05-11,Printer,11,1955.15
2022-08-13,Printer,10,1467.71
2022-11-02,Laptop,3,1069.7
2022-11-06,Printer,18,344.65
2022-04-01,Laptop,4,1015.91
2022-09-19,Laptop,19,1167.89
2022-10-24,Smartphone,4,1120.44
2022-01-10,Tablet,3,1571.39
2022-04-28,Laptop,11,667.88
2022-06-06,Laptop,14,1779.59
2022-03-22,Monitor,1,891.17
2022-12-25,Smartphone,15,1078.48
2022-06-23,Laptop,11,902.48
2022-08-18,Tablet,19,619.89
2022-06-06,Tablet,14,261.03
2022-11-30,Monitor,1,652.62
2022-07-19,Smartphone,12,216.07
2022-11-01,Monitor,4,1747.19
2022-08-20,Printer,5,1865.47
2022-06-17,Smartphone,16,929.48
2022-10-26,Monitor,6,355.13
2022-04-13,Smartphone,17,380.96
2022-12-09,Laptop,1,889.71
2022-01-07,Printer,7,1609.6
2022-05-20,Smartphone,3,961.31
2022-07-27,Smartphone,15,1187.38
2022-01-13,Printer,18,792.16
2022-07-08,Laptop,11,591.08
2022-06-24,Tablet,18,1951.81
2022-05-11,Printer,2,539.68
2022-12-29,Printer,10,1645.22
2022-04-30,Monitor,15,460.85
2022-06-17,Laptop,15,1611.27
2022-09-25,Laptop,17,1362.3
2022-06-08,Laptop,11,439.73
2022-06-12,Monitor,15,1051.18
2022-12-06,Printer,19,838.87
2022-11-18,Laptop,10,1812.15
2022-01-27,Laptop,1,1383.8
2022-09-16,Laptop,11,910.51
2022-10-31,Tablet,3,1174.5
2022-02-21,Laptop,4,1342.96
2022-05-15,Smartphone,17,1017.42
2022-11-03,Tablet,10,1007.39
2022-10-28,Tablet,9,626.03
2022-10-29,Laptop,16,1574.73
2022-10-16,Monitor,6,1192.72
2022-10-19,Printer,10,1244.53
2022-01-17,Monitor,14,1177.51
2022-04-26,Monitor,8,197.3
2022-10-21,Printer,15,483.23
2022-02-18,Tablet,12,1450.9
2022-03-02,Tablet,12,1970.15
2022-11-10,Monitor,6,402.77
2022-03-17,Printer,8,577.12
2022-09-25,Tablet,3,1461.58
2022-05-26,Laptop,1,1355.87
2022-07-09,Smartphone,10,810.16
2022-01-06,Smartphone,18,1784.59
2022-07-24,Printer,14,887.77
2022-12-17,Tablet,13,1106.55
2022-09-07,Monitor,11,1023.51
2022-12-11,Laptop,1,1249.44
2022-12-10,Monitor,18,1524.87
2022-04-16,Monitor,2,1540.15
2022-09-24,Smartphone,13,558.09
2022-01-21,Printer,1,1050.61
2022-02-24,Smartphone,18,956.41
2022-06-26,Printer,3,561.17
2022-08-24,Smartphone,5,1835.07
2022-01-09,Monitor,8,507.98
2022-12-17,Printer,13,615.73
2022-04-28,Monitor,2,434.54
2022-10-21,Printer,5,168.12
2022-04-11,Smartphone,18,1990.75
2022-07-21,Smartphone,19,1810.03
2022-12-18,Smartphone,5,470.19
2022-12-23,Printer,14,482.62
2022-05-25,Tablet,6,1670.74
2022-06-30,Laptop,8,853.07
2022-02-05,Printer,3,1784.11
2022-02-05,Printer,9,262.68
2022-01-20,Tablet,11,1598.89
2022-11-03,Smartphone,2,194.66
2022-08-18,Monitor,17,1202.33
2022-07-30,Laptop,4,1484.87
2022-09-29,Tablet,12,1845.16
2022-01-06,Monitor,8,1521.28
2022-06-08,Monitor,13,1491.71
2022-05-26,Printer,14,358.58
2022-12-18,Laptop,19,903.55
2022-06-18,Laptop,14,1016.25
2022-12-28,Laptop,17,1102.78
2022-02-16,Tablet,8,1624.23
2022-01-24,Tablet,9,1794.99
2022-04-20,Printer,15,158.9
2022-04-03,Laptop,6,1958.42
2022-08-05,Monitor,19,1203.37
2022-04-14,Smartphone,19,1353.46
2022-08-05,Printer,17,1872.64
2022-06-17,Smartphone,9,1868.48
2022-02-14,Smartphone,9,1443.86
2022-12-05,Printer,16,582.39
2022-07-21,Laptop,6,1983.48
2022-09-14,Tablet,7,238.51
2022-10-10,Printer,17,1546.81
2022-01-22,Monitor,9,223.9
2022-01-28,Monitor,15,679.94
2022-09-11,Printer,11,507.0
2022-02-04,Printer,2,765.64
2022-01-03,Smartphone,9,1663.52
2022-08-06,Tablet,14,263.06
2022-10-27,Laptop,12,1297.23
2022-09-11,Monitor,14,1682.63
2022-08-28,Tablet,19,694.24
2022-08-29,Smartphone,12,477.23
2022-07-21,Tablet,8,148.35
2022-05-15,Laptop,17,833.1
2022-12-20,Printer,6,863.1
2022-02-26,Printer,8,184.44
2022-03-26,Printer,9,1514.01
2022-06-06,Smartphone,15,846.8
2022-12-03,Laptop,19,1696.31
2022-07-10,Tablet,14,851.29
2022-01-21,Monitor,2,294.09
2022-04-08,Smartphone,13,1874.59
2022-06-30,Laptop,10,1850.44
2022-05-24,Monitor,18,1908.69
2022-06-23,Printer,13,184.08
2022-05-17,Laptop,5,131.05
2022-08-24,Tablet,12,486.41
2022-01-03,Smartphone,5,565.88
2022-01-23,Laptop,13,1318.16
2022-05-21,Printer,1,1102.42
2022-02-07,Smartphone,4,182.62
2022-06-11,Monitor,9,427.52
2022-08-10,Printer,3,1914.95
2022-08-19,Monitor,18,1221.68
2022-01-20,Printer,11,1807.39
2022-02-15,Tablet,19,1603.9
2022-04-12,Smartphone,15,283.39
2022-11-07,Laptop,11,1253.8
2022-11-03,Monitor,16,1794.17
2022-02-26,Monitor,15,1411.08
2022-12-02,Monitor,6,1757.03
2022-06-15,Tablet,16,1568.89
2022-11-20,Tablet,17,1130.77
2022-05-20,Tablet,7,1823.28
2022-04-27,Printer,6,1300.65
2022-05-18,Tablet,13,115.15
2022-11-17,Smartphone,8,1678.51
2022-09-25,Smartphone,11,1087.57
2022-09-11,Printer,5,1229.29
2022-02-20,Monitor,16,385.43
2022-11-16,Tablet,19,1345.46
2022-07-04,Tablet,17,769.52
2022-04-03,Tablet,18,1444.17
2022-01-19,Monitor,14,130.17
2022-06-07,Smartphone,18,1737.82
2022-08-08,Monitor,7,162.68
2022-08-01,Smartphone,15,1052.3
2022-12-04,Monitor,3,1744.27
2022-08-21,Printer,16,989.35
2022-01-24,Monitor,10,346.44
2022-10-09,Laptop,3,1954.93
2022-02-05,Monitor,18,1628.82
2022-12-29,Tablet,1,1111.09
2022-11-08,Smartphone,6,693.96
2022-07-27,Monitor,2,1678.66
2022-11-10,Smartphone,10,244.86
2022-02-01,Laptop,16,671.28
2022-09-15,Laptop,18,1766.45
2022-12-04,Laptop,18,1716.85
2022-06-26,Monitor,17,1474.36
2022-03-24,Tablet,3,365.47
2022-11-07,Laptop,10,1648.57
2022-08-18,Tablet,6,1536.8
2022-09-25,Tablet,5,1853.37
2022-07-24,Monitor,7,466.18
2022-06-12,Laptop,12,1349.6
2022-08-28,Laptop,3,1114.68
2022-04-27,Smartphone,5,1162.61
2022-03-15,Monitor,15,743.42
2022-09-23,Tablet,17,1457.17
2022-11-02,Laptop,1,111.14
2022-05-24,Monitor,18,825.69
2022-10-19,Smartphone,6,1344.58
2022-03-02,Smartphone,5,1102.56
2022-03-16,Tablet,5,942.69
2022-01-17,Tablet,5,1086.22
2022-12-11,Laptop,8,1106.54
2022-01-12,Laptop,16,1376.16
2022-01-03,Smartphone,14,1810.34
2022-03-14,Laptop,16,1838.93
2022-03-24,Monitor,5,1664.3
2022-05-27,Tablet,19,710.39
2022-04-24,Smartphone,13,541.21
2022-03-25,Laptop,2,904.48
2022-03-16,Monitor,7,967.93
2022-10-05,Laptop,13,1196.97
2022-01-01,Printer,17,1159.91
2022-02-22,Tablet,15,381.45
2022-06-21,Smartphone,18,665.16
2022-09-23,Smartphone,16,1751.55
2022-01-08,Smartphone,18,787.38
2022-05-25,Smartphone,10,180.38
2022-07-17,Monitor,15,506.7
2022-09-08,Printer,18,604.77
2022-05-15,Tablet,3,150.58
2022-05-05,Tablet,7,1662.19
2022-11-15,Laptop,17,1642.97
2022-12-17,Laptop,14,973.59
2022-03-09,Smartphone,1,447.78
2022-03-05,Laptop,18,736.4
2022-09-11,Laptop,15,1451.66
2022-09-20,Smartphone,3,264.73
2022-12-22,Smartphone,14,256.73
2022-08-15,Laptop,1,1794.29
2022-09-27,Tablet,5,1598.37
2022-09-07,Tablet,17,1915.5
2022-06-13,Laptop,10,824.88
2022-11-25,Monitor,10,660.49
2022-09-24,Printer,4,535.26
2022-09-22,Tablet,16,1553.7
2022-01-25,Laptop,11,504.69
2022-04-14,Smartphone,13,1227.12
2022-09-28,Printer,10,1806.08
2022-09-10,Tablet,4,1458.28
2022-02-27,Monitor,2,661.04
2022-01-24,Printer,2,1887.11
2022-03-13,Laptop,6,1662.26
2022-04-03,Monitor,15,307.14
2022-05-07,Monitor,17,150.39
2022-06-23,Printer,15,1782.75
2022-01-18,Tablet,8,1780.99
2022-03-04,Smartphone,19,348.79
2022-04-21,Laptop,12,1264.06
2022-06-01,Smartphone,12,1811.81
2022-12-06,Laptop,15,190.78
2022-06-08,Monitor,18,1232.83
2022-08-27,Monitor,10,521.5
2022-08-26,Laptop,5,1136.89
2022-10-26,Monitor,14,441.01
2022-01-08,Printer,8,583.6
2022-08-12,Printer,8,584.38
2022-07-19,Smartphone,1,1417.45
2022-05-13,Tablet,9,576.1
2022-12-02,Tablet,12,1750.86
2022-01-27,Smartphone,6,1254.47
2022-07-10,Smartphone,16,694.76
2022-08-19,Printer,10,1583.65
2022-07-12,Laptop,1,1764.8
2022-03-04,Printer,13,721.77
2022-11-19,Tablet,10,1591.08
2022-02-21,Tablet,1,277.38
2022-12-03,Smartphone,17,1907.12
2022-03-24,Printer,19,1391.09
2022-11-29,Smartphone,17,1363.56
2022-08-30,Printer,7,862.86
2022-06-20,Monitor,3,813.63
2022-07-02,Printer,18,1511.84
2022-10-24,Monitor,16,507.66
2022-06-08,Printer,19,866.97
2022-10-18,Laptop,14,1492.5
2022-07-27,Tablet,3,1818.24
2022-11-09,Smartphone,7,1297.25
2022-11-05,Laptop,1,385.77
2022-10-13,Tablet,6,889.32
2022-09-09,Monitor,8,119.91
2022-07-28,Smartphone,1,1869.8
2022-07-24,Tablet,17,1612.34
2022-12-24,Smartphone,8,386.32
2022-09-06,Laptop,15,1852.36
2022-05-29,Tablet,5,1679.01
2022-06-07,Smartphone,16,1362.77
2022-04-11,Monitor,4,1236.42
2022-10-05,Monitor,8,1183.63
2022-11-14,Printer,1,385.9
2022-10-14,Printer,16,727.14
2022-09-23,Smartphone,6,1669.18
2022-10-13,Monitor,3,406.73
2022-08-10,Tablet,19,345.71
2022-05-23,Tablet,14,1133.49
2022-03-15,Laptop,4,1572.13
2022-06-16,Printer,14,484.08
2022-12-13,Monitor,5,1601.78
2022-09-16,Laptop,13,116.35
2022-04-09,Smartphone,18,1988.47
2022-02-21,Printer,17,1950.2
2022-07-29,Monitor,17,209.58
2022-12-10,Monitor,18,334.23
2022-09-26,Smartphone,1,962.09
2022-02-13,Monitor,12,507.78
2022-09-07,Laptop,7,1708.28
2022-01-17,Printer,1,433.58
2022-11-27,Laptop,17,1746.65
2022-05-25,Tablet,9,786.46
2022-11-04,Monitor,13,1852.46
2022-06-26,Monitor,9,232.39
2022-12-05,Monitor,6,1379.28
2022-03-12,Smartphone,17,349.16
2022-10-17,Tablet,5,666.13
2022-08-09,Tablet,13,825.28
2022-06-07,Laptop,5,1738.06
2022-04-16,Monitor,8,1155.28
2022-01-29,Smartphone,1,1609.04
2022-06-25,Laptop,11,660.12
2022-03-09,Monitor,15,237.14
2022-04-02,Tablet,13,1235.74
2022-11-04,Monitor,2,1441.3
2022-03-16,Monitor,13,808.94
2022-12-04,Tablet,3,976.93
2022-03-26,Monitor,6,1008.69
2022-02-27,Tablet,11,1080.08
2022-03-02,Laptop,6,1379.59
2022-04-06,Printer,2,1134.34
2022-09-30,Tablet,14,1083.72
2022-08-14,Laptop,15,1248.06
2022-12-03,Smartphone,14,1463.65
2022-01-15,Laptop,5,1900.72
2022-07-31,Tablet,7,438.64
2022-12-25,Monitor,15,904.62
2022-12-05,Tablet,11,600.01
2022-12-18,Laptop,12,582.17
2022-11-22,Laptop,13,202.35
2022-12-04,Smartphone,17,473.79
2022-06-25,Printer,10,1240.95
2022-09-26,Laptop,6,1323.71
2022-04-29,Laptop,17,1080.2
2022-06-03,Tablet,7,1149.31
2022-01-08,Smartphone,4,519.72
2022-10-09,Smartphone,2,1682.85
2022-09-03,Monitor,19,385.87
2022-05-14,Laptop,10,1696.01
2022-05-24,Laptop,5,1044.04
2022-08-15,Printer,16,185.35
2022-02-03,Tablet,2,1015.29
2022-10-23,Laptop,2,1743.68
2022-05-20,Printer,19,1187.92
2022-10-12,Smartphone,7,1402.24
2022-07-28,Tablet,13,614.42
2022-03-23,Laptop,1,1825.06
2022-09-05,Laptop,15,1842.67
2022-12-21,Tablet,2,1294.13
2022-05-17,Printer,3,101.39
2022-12-30,Smartphone,9,1632.87
2022-10-22,Printer,18,153.13
2022-01-06,Monitor,10,1768.61
2022-12-12,Laptop,16,856.29
2022-03-22,Monitor,7,1165.43
2022-12-10,Tablet,7,973.26
2022-03-15,Laptop,10,1449.8
2022-11-11,Laptop,9,1660.63
2022-01-03,Tablet,8,1039.36
2022-08-15,Monitor,2,1008.21
2022-06-04,Printer,16,1652.0
2022-10-08,Monitor,5,585.61
2022-08-01,Smartphone,11,291.98
2022-07-13,Monitor,2,1489.84
2022-12-06,Printer,12,1778.46
2022-03-04,Smartphone,10,1351.43
2022-08-13,Tablet,6,143.44
2022-11-02,Laptop,16,609.91
2022-04-11,Smartphone,7,261.68
2022-09-05,Smartphone,14,957.4
2022-10-25,Smartphone,7,1851.91
2022-11-15,Laptop,6,864.47
2022-04-15,Printer,17,205.16
2022-02-28,Smartphone,17,874.09
2022-07-29,Tablet,19,1502.49
2022-04-05,Printer,2,1570.03
2022-03-31,Tablet,14,657.59
2022-12-10,Laptop,14,313.3
2022-02-20,Tablet,11,377.3
2022-07-22,Monitor,6,1120.28
2022-02-21,Monitor,6,180.27
2022-07-12,Laptop,8,1837.79
2022-05-20,Printer,19,1288.68
2022-04-12,Laptop,12,1693.75
2022-04-30,Printer,5,1583.76
2022-11-04,Monitor,2,767.8
2022-12-30,Monitor,12,758.96
2022-03-17,Monitor,15,1797.93
2022-05-11,Smartphone,15,488.82
2022-06-01,Monitor,8,1983.04
2022-08-06,Tablet,15,1632.44
2022-03-20,Laptop,14,1603.3
2022-12-17,Printer,16,1447.72
2022-09-09,Monitor,4,1887.62
2022-08-01,Laptop,12,1171.7
2022-12-07,Smartphone,2,830.46
2022-04-29,Monitor,6,1105.37
2022-06-02,Laptop,8,1586.86
2022-01-12,Printer,15,732.7
2022-10-31,Monitor,2,1445.08
2022-04-11,Tablet,3,1978.74
2022-07-29,Monitor,19,1009.71
2022-03-15,Laptop,13,673.04
2022-07-17,Smartphone,1,318.63
2022-07-04,Monitor,15,1383.18
2022-10-12,Tablet,1,762.74
2022-06-06,Smartphone,12,712.06
2022-08-09,Tablet,4,827.83
2022-06-23,Smartphone,13,667.23
2022-08-26,Monitor,4,1039.12
2022-01-09,Laptop,4,1262.7
2022-09-09,Smartphone,2,1058.83
2022-02-01,Smartphone,5,900.49
2022-05-21,Printer,8,1784.72
2022-06-30,Monitor,8,1876.35
2022-11-27,Monitor,7,1514.15
2022-04-08,Tablet,9,1878.87
2022-11-06,Laptop,8,347.0
2022-06-28,Laptop,17,471.67
2022-06-26,Monitor,17,1265.43
2022-12-17,Printer,16,1622.03
2022-08-06,Laptop,2,1171.48
2022-09-25,Tablet,17,1114.35
2022-10-18,Monitor,4,399.32
2022-09-17,Printer,5,1437.73
2022-02-14,Laptop,11,1510.76
2022-11-01,Printer,16,1912.34
2022-09-01,Smartphone,4,1499.62
2022-05-07,Printer,10,1386.68
2022-05-26,Smartphone,19,1900.4
2022-10-29,Tablet,12,314.88
2022-04-22,Laptop,18,644.9
2022-09-28,Smartphone,2,356.39
2022-11-10,Smartphone,19,680.09
2022-05-31,Monitor,11,1311.18
2022-12-07,Laptop,17,928.84
2022-08-25,Laptop,14,1880.94
2022-06-11,Smartphone,1,150.75
2022-10-24,Smartphone,10,345.54
2022-11-09,Monitor,19,193.64
2022-10-08,Smartphone,1,1701.6
2022-02-13,Tablet,5,1449.64
2022-08-08,Monitor,8,603.68
2022-05-21,Monitor,6,1061.58
2022-02-23,Smartphone,9,803.43
2022-01-27,Printer,2,1511.31
2022-01-08,Smartphone,18,1293.06
2022-06-20,Smartphone,1,769.29
2022-07-17,Smartphone,12,1006.23
2022-03-18,Tablet,5,981.59
2022-12-06,Printer,10,360.39
2022-07-02,Printer,18,1455.84
2022-07-11,Monitor,12,1032.54
2022-01-05,Tablet,10,1807.94
2022-02-28,Laptop,16,252.31
2022-08-25,Laptop,12,1713.69
2022-06-04,Tablet,5,1996.55
2022-01-19,Smartphone,2,1823.03
2022-03-06,Laptop,4,1501.59
2022-11-20,Smartphone,13,1128.01
2022-11-18,Tablet,16,333.0
2022-08-24,Smartphone,15,381.3
2022-06-03,Tablet,5,418.84
2022-10-16,Monitor,12,724.82
2022-08-24,Laptop,3,446.92
2022-08-25,Smartphone,8,795.91
2022-08-09,Monitor,4,781.49
2022-09-01,Laptop,13,408.86
2022-01-05,Tablet,14,1371.42
2022-05-17,Tablet,1,1107.03
2022-08-26,Tablet,5,1657.67
2022-02-17,Laptop,12,1083.23
2022-02-15,Monitor,5,1271.62
2022-03-05,Tablet,16,678.52
2022-07-11,Printer,6,711.09
2022-01-29,Monitor,18,1144.04
2022-01-18,Tablet,11,621.87
2022-06-07,Monitor,6,1890.83
2022-07-21,Tablet,3,417.42
2022-01-19,Laptop,7,399.97
2022-06-25,Printer,18,1869.11
2022-09-22,Smartphone,13,433.86
2022-08-01,Tablet,11,1805.13
2022-01-01,Laptop,4,188.7
2022-08-21,Monitor,3,510.57
2022-09-05,Tablet,2,516.72
2022-08-06,Smartphone,15,1297.57
2022-02-08,Printer,12,1211.62
2022-08-09,Smartphone,14,1237.56
2022-02-24,Printer,11,1956.17
2022-09-05,Smartphone,12,1457.43
2022-11-04,Monitor,12,1297.03
2022-11-16,Printer,12,1484.63
2022-01-24,Tablet,10,1369.72
2022-10-10,Monitor,2,175.83
2022-08-22,Monitor,1,1215.11
2022-03-07,Laptop,11,804.23
2022-07-13,Monitor,12,1916.54
2022-04-29,Tablet,16,830.22
2022-09-06,Printer,8,520.68
2022-03-03,Smartphone,8,1619.25
2022-05-20,Smartphone,6,477.67
2022-02-09,Laptop,4,156.65
2022-08-06,Smartphone,14,1380.54
2022-01-10,Laptop,1,1441.05
2022-02-24,Laptop,18,1416.91
2022-12-01,Monitor,7,315.03
2022-03-30,Monitor,17,697.16
2022-01-04,Monitor,8,290.69
2022-09-10,Laptop,2,1791.54
2022-01-23,Printer,18,463.75
2022-04-11,Smartphone,15,1463.08
2022-02-18,Smartphone,10,1948.65
2022-12-28,Printer,1,802.69
2022-09-17,Monitor,14,551.24
2022-06-16,Smartphone,11,788.89
2022-08-28,Smartphone,18,1471.77
2022-11-09,Tablet,3,623.49
2022-11-11,Monitor,16,1948.54
2022-04-22,Smartphone,17,1530.04
2022-07-26,Printer,1,746.34
2022-09-04,Laptop,19,1710.22
2022-08-23,Printer,4,545.51
2022-10-01,Laptop,8,537.04
2022-05-29,Monitor,12,1815.04
2022-02-25,Printer,18,1519.15
2022-06-29,Tablet,17,1348.93
2022-10-08,Smartphone,4,361.44
2022-06-09,Tablet,4,1426.78
2022-03-11,Printer,1,1405.42
2022-10-23,Laptop,7,958.04
2022-12-06,Tablet,13,301.39
2022-08-29,Tablet,14,1522.18
2022-07-16,Laptop,10,636.8
2022-06-12,Smartphone,2,228.35
2022-03-24,Monitor,7,397.84
2022-04-13,Printer,4,971.08
2022-06-10,Monitor,6,1621.99
2022-12-21,Tablet,1,1160.26
2022-12-28,Smartphone,4,181.84
2022-04-12,Tablet,17,247.03
2022-08-28,Printer,5,544.47
2022-07-19,Printer,18,1690.8
2022-06-08,Smartphone,18,180.08
2022-07-22,Printer,16,111.93
2022-11-20,Laptop,4,1731.46
2022-07-16,Printer,3,1802.17
2022-02-11,Tablet,13,954.17
2022-08-02,Smartphone,15,1776.53
2022-06-21,Printer,14,561.98
2022-09-10,Smartphone,15,469.85
2022-01-17,Tablet,7,839.12
2022-05-28,Monitor,14,1008.13
2022-04-26,Printer,2,587.01
2022-07-23,Smartphone,9,904.47
2022-06-30,Printer,18,1256.53
2022-10-27,Monitor,19,774.22
2022-10-10,Tablet,12,1485.9
2022-05-31,Monitor,8,428.46
2022-09-03,Printer,14,353.82
2022-02-27,Smartphone,3,1810.41
2022-07-16,Tablet,11,1606.17
2022-08-29,Laptop,7,1101.33
2022-07-03,Monitor,11,1916.37
2022-04-02,Tablet,14,1907.22
2022-04-11,Smartphone,3,1183.06
2022-04-04,Smartphone,9,210.51
2022-02-15,Printer,8,620.01
2022-06-04,Laptop,19,1664.42
2022-03-11,Printer,10,445.86
2022-10-09,Monitor,3,156.71
2022-01-30,Smartphone,5,902.49
2022-07-28,Tablet,15,1160.19
2022-09-19,Monitor,12,326.21
2022-11-19,Smartphone,14,966.36
2022-03-24,Laptop,14,1215.16
2022-08-04,Monitor,2,1193.23
2022-08-08,Smartphone,12,482.14
2022-10-18,Tablet,16,1145.98
2022-02-04,Monitor,16,1324.88
2022-01-05,Printer,16,629.08
2022-12-24,Monitor,9,817.29
2022-01-06,Monitor,18,1658.47
2022-09-04,Monitor,6,342.12
2022-04-03,Printer,4,249.11
2022-10-06,Smartphone,18,1288.61
2022-11-11,Smartphone,14,1496.88
2022-07-09,Smartphone,15,1202.13
2022-12-23,Smartphone,3,1417.59
2022-02-01,Monitor,3,1002.49
2022-09-14,Tablet,14,203.96
2022-08-14,Monitor,9,785.87
2022-08-24,Smartphone,14,1857.59
2022-01-28,Smartphone,4,194.26
2022-07-18,Printer,15,1549.3
2022-01-29,Monitor,11,497.2
2022-05-27,Smartphone,16,1970.13
2022-04-22,Monitor,8,993.68
2022-04-18,Laptop,8,143.33
2022-01-19,Laptop,16,1087.6
2022-09-28,Tablet,10,458.03
2022-12-27,Tablet,16,108.2
2022-07-08,Tablet,5,965.55
2022-02-22,Laptop,16,649.2
2022-07-19,Printer,5,1896.28
2022-04-25,Monitor,2,666.37
2022-07-06,Tablet,6,1128.54
2022-01-07,Monitor,16,444.76
2022-12-14,Smartphone,19,532.75
2022-03-17,Smartphone,2,1097.51
2022-12-12,Tablet,6,1255.68
2022-04-09,Laptop,16,1909.2
2022-03-09,Monitor,11,119.89
2022-02-03,Smartphone,6,673.5
2022-01-07,Smartphone,5,506.75
2022-08-07,Printer,9,1852.61
2022-12-19,Monitor,9,1766.91
2022-05-20,Printer,13,915.31
2022-11-10,Monitor,7,1329.92
2022-11-04,Tablet,8,1740.7
2022-05-02,Tablet,13,759.25
2022-07-28,Smartphone,14,731.7
2022-11-08,Monitor,2,1965.21
2022-03-23,Smartphone,8,539.29
2022-09-16,Tablet,12,1447.86
2022-04-06,Monitor,9,1380.21
2022-11-15,Tablet,3,1938.47
2022-06-02,Tablet,2,677.27
2022-03-27,Laptop,1,929.81
2022-03-13,Monitor,8,1787.42
2022-02-21,Monitor,17,144.91
2022-04-06,Printer,13,1310.9
2022-09-18,Smartphone,15,619.72
2022-12-22,Monitor,12,103.49
2022-11-11,Printer,12,1620.56
2022-10-08,Printer,2,1317.14
2022-12-02,Monitor,14,722.33
2022-12-10,Tablet,18,938.17
2022-01-14,Smartphone,7,714.61
2022-07-24,Monitor,17,210.17
2022-02-21,Printer,17,1913.73
2022-10-08,Tablet,15,1087.49
2022-08-07,Tablet,16,1574.95
2022-03-13,Smartphone,5,1682.61
2022-02-25,Tablet,10,1506.27
2022-07-29,Printer,14,542.06
2022-10-20,Monitor,15,164.89
2022-07-17,Smartphone,11,185.5
2022-10-06,Monitor,17,146.63
2022-02-26,Tablet,8,840.45
2022-06-30,Tablet,11,1150.43
2022-04-28,Monitor,14,1962.3
2022-12-03,Tablet,10,481.27
2022-08-12,Printer,2,801.77
2022-11-13,Monitor,9,550.43
2022-11-07,Printer,6,1601.02
2022-12-02,Tablet,6,1425.23
2022-10-03,Smartphone,11,1990.95
2022-09-16,Printer,17,168.78
2022-11-17,Tablet,10,236.15
2022-10-20,Laptop,12,1035.19
2022-06-12,Tablet,18,552.3
2022-05-04,Printer,3,1434.37
2022-01-16,Laptop,7,1370.87
2022-01-04,Smartphone,7,578.21
2022-09-16,Laptop,10,1738.25
2022-04-18,Tablet,19,405.38
2022-09-30,Tablet,11,1725.57
2022-06-21,Printer,11,1033.46
2022-07-10,Monitor,16,298.29
2022-04-08,Printer,8,912.98
2022-06-19,Smartphone,1,1972.07
2022-04-08,Printer,9,1427.19
2022-05-25,Tablet,16,1691.72
2022-01-24,Laptop,18,852.99
2022-06-14,Monitor,13,1510.11
2022-09-15,Monitor,14,1022.13
2022-04-30,Monitor,12,1831.32
2022-09-27,Tablet,10,1611.47
2022-09-28,Printer,16,765.82
2022-02-06,Tablet,3,905.06
2022-11-10,Monitor,1,557.61
2022-06-30,Laptop,7,1372.89
2022-03-23,Tablet,12,1666.18
2022-09-11,Printer,13,1566.79
2022-11-08,Smartphone,13,1560.7
2022-08-25,Smartphone,13,1931.55
2022-01-13,Smartphone,8,742.99
2022-06-12,Tablet,16,312.28
2022-06-13,Smartphone,4,1896.58
2022-11-26,Tablet,5,516.29
2022-12-15,Tablet,14,522.55
2022-01-24,Smartphone,10,1502.89
2022-06-30,Laptop,4,1230.19
2022-01-27,Tablet,9,963.88
2022-03-15,Monitor,1,873.37
2022-05-20,Monitor,8,640.08
2022-05-23,Printer,14,245.73
2022-01-03,Tablet,15,593.03
2022-10-11,Smartphone,11,1057.86
2022-09-22,Printer,16,655.82
2022-01-30,Printer,5,1094.41
2022-02-26,Laptop,12,535.99
2022-10-06,Laptop,4,261.75
2022-11-16,Laptop,15,1930.32
2022-04-30,Tablet,10,250.34
2022-10-13,Printer,19,1111.53
2022-02-15,Tablet,6,1441.31
2022-12-23,Laptop,3,1067.46
2022-03-21,Laptop,3,838.26
2022-09-13,Monitor,4,1777.53
2022-12-14,Laptop,17,438.92
2022-04-19,Laptop,5,1434.04
2022-02-25,Monitor,7,482.61
2022-08-09,Tablet,17,1656.72
2022-08-26,Smartphone,18,1888.0
2022-10-20,Tablet,3,381.6
2022-07-28,Laptop,1,936.47
2022-07-09,Tablet,11,1806.87
2022-06-06,Printer,13,378.54
2022-05-06,Printer,16,1290.45
2022-05-06,Tablet,14,163.6
2022-05-08,Smartphone,14,397.77
2022-04-03,Printer,6,435.86
2022-03-24,Printer,18,1525.71
2022-02-12,Laptop,6,1071.52
2022-07-21,Laptop,3,1908.48
2022-10-19,Smartphone,11,780.99
2022-05-25,Smartphone,1,1469.58
2022-07-01,Smartphone,1,1608.66
2022-05-25,Printer,12,883.99
